order_id,order_date_us,City,zip_code,restaurant,Delivery,distance_miles,order_amount_usd,delivery_time_min,customer_rating,repeat_customer
1230,01/04/2024,Salem,01970,Home Catering,Self Delivery,2.01,51.28,42,4.2,0
1231,02/28/2024,Cambridge,02139,Home Catering,Self Delivery,12.06,68.18,73,4.6,1
1232,06/19/2024,Cambridge,02139,Home Catering,Self Delivery,8.62,56.58,64,4.1,1
1233,06/23/2024,Cambridge,02139,Home Catering,Self Delivery,3.81,77.95,60,4.4,1
1234,07/21/2024,Concord,03301,Home Catering,Self Delivery,9.06,185.17,30,3.0,0
1235,10/18/2024,Cambridge,02139,Home Catering,Self Delivery,3.73,78.15,75,3.4,1
1236,01/15/2024,Boston,02118,Home Catering,Pickup,7.44,166.86,60,3.7,1
1237,03/30/2024,Manchester,03103,Home Catering,Self Delivery,10.9,181.14,46,3.9,1
1238,04/09/2024,Worcester,01608,Home Catering,Pickup,7.38,122.37,47,3.4,0
1239,06/18/2024,Lowell,01852,Home Catering,Self Delivery,13.16,105.54,54,4.5,0
1240,06/22/2024,Lowell,01852,Home Catering,Pickup,1.35,148.18,68,4.8,1
1241,09/02/2024,Manchester,03103,Home Catering,Pickup,9.31,126.66,26,4.7,1
1242,08/30/2024,Providence,02903,Home Catering,Self Delivery,6.88,53.77,72,3.9,1
1243,01/19/2024,Lowell,01852,Home Catering,Self Delivery,13.28,177.08,70,3.3,1
1244,03/10/2024,Worcester,01608,Home Catering,Pickup,11.22,150.17,34,3.5,1
1245,09/03/2024,Manchester,03103,Home Catering,Pickup,7.71,50.8,60,4.8,1
1246,03/20/2024,Concord,03301,Home Catering,Pickup,3.75,194.52,40,4.7,1
1247,08/23/2024,Manchester,03103,Home Catering,Pickup,13.44,125.01,62,4.7,0
1248,10/01/2024,Concord,03301,Home Catering,Self Delivery,10.95,145.13,51,4.2,1
1249,06/20/2024,Concord,03301,Home Catering,Self Delivery,11.7,188.64,60,3.1,0
1250,08/24/2024,Cambridge,02139,Home Catering,Self Delivery,6.34,93.36,35,4.3,1
1251,07/30/2024,Providence,02903,Home Catering,Pickup,5.58,129.12,50,4.3,0
1252,01/29/2024,Providence,02903,Home Catering,Self Delivery,5.93,124.59,63,4.3,0
1253,09/23/2024,Cambridge,02139,Home Catering,Pickup,13.33,126.26,40,4.2,0
1254,06/02/2024,Springfield,01103,Home Catering,Self Delivery,4.11,102.73,41,3.4,0
1255,10/16/2024,Concord,03301,Home Catering,Self Delivery,13.67,30.43,78,3.2,1
1256,06/10/2024,Worcester,01608,Home Catering,Self Delivery,13.96,98.17,73,3.3,0
1257,10/11/2024,Springfield,01103,Home Catering,Self Delivery,11.44,185.75,35,4.3,0
1258,10/01/2024,Portland,04101,Home Catering,Pickup,7.83,95.06,23,4.6,1
1259,01/10/2024,Lowell,01852,Home Catering,Self Delivery,4.69,137.48,20,3.6,1
1260,04/16/2024,Providence,02903,Home Catering,Self Delivery,7.99,70.56,43,3.1,1
1261,10/22/2024,Boston,02118,Home Catering,Pickup,13.39,102.45,63,4.2,0
1262,06/18/2024,Manchester,03103,Home Catering,Self Delivery,7.43,167.7,88,3.0,0
1263,06/30/2024,Boston,02118,Home Catering,Self Delivery,10.49,176.73,49,3.0,1
1264,02/03/2024,Concord,03301,Home Catering,Pickup,7.2,155.52,86,3.6,0
1265,03/17/2024,Lowell,01852,Home Catering,Pickup,12.56,101.67,81,4.2,0
1266,05/23/2024,Portland,04101,Home Catering,Self Delivery,3.44,32.0,68,3.2,0
1267,01/16/2024,Providence,02903,Home Catering,Self Delivery,5.28,99.12,58,3.6,1
1268,06/22/2024,Boston,02118,Home Catering,Pickup,2.66,76.08,84,3.6,0
1269,07/11/2024,Nashua,03060,Home Catering,Pickup,4.46,145.32,66,3.0,1
1270,09/30/2024,Worcester,01608,Home Catering,Pickup,5.72,81.95,30,3.5,0
1271,03/25/2024,Worcester,01608,Home Catering,Self Delivery,12.38,151.75,74,4.0,0
1272,10/19/2024,Providence,02903,Home Catering,Self Delivery,12.11,172.01,33,3.9,1
1273,07/18/2024,Boston,02118,Home Catering,Self Delivery,10.63,100.94,84,5.0,1
1274,04/05/2024,Worcester,01608,Home Catering,Self Delivery,10.22,67.52,52,4.1,0
1275,02/29/2024,Lowell,01852,Home Catering,Pickup,14.57,113.05,86,4.4,0
1276,06/06/2024,Worcester,01608,Home Catering,Pickup,11.12,50.46,35,3.9,0
1277,06/10/2024,Lowell,01852,Home Catering,Self Delivery,9.26,110.12,46,4.1,0
1278,01/17/2024,Cambridge,02139,Home Catering,Self Delivery,8.05,63.23,48,4.8,0
1279,05/19/2024,Springfield,01103,Home Catering,Self Delivery,7.74,91.67,89,4.0,0
1280,07/30/2024,Portland,04101,Home Catering,Self Delivery,8.49,185.9,28,3.4,0
1281,02/14/2024,Manchester,03103,Home Catering,Self Delivery,12.1,144.33,21,4.2,1
1282,09/11/2024,Boston,02118,Home Catering,Pickup,12.16,193.7,47,3.1,0
1283,05/01/2024,Portland,04101,Home Catering,Self Delivery,7.1,75.54,89,3.2,0
1284,07/09/2024,Lowell,01852,Home Catering,Pickup,6.01,49.15,37,3.6,0
1285,08/19/2024,Portland,04101,Home Catering,Self Delivery,5.16,52.59,28,3.5,0
1286,06/03/2024,Portland,04101,Home Catering,Self Delivery,2.85,33.03,36,4.5,0
1287,04/20/2024,Concord,03301,Home Catering,Self Delivery,9.72,45.19,44,4.9,1
1288,09/25/2024,Concord,03301,Home Catering,Pickup,14.96,37.5,24,4.8,1
1289,06/03/2024,Lowell,01852,Home Catering,Self Delivery,5.08,35.24,63,3.8,0
1290,03/30/2024,Cambridge,02139,Home Catering,Pickup,4.27,153.43,89,3.4,1
1291,02/27/2024,Boston,02118,Home Catering,Self Delivery,1.19,62.34,67,4.5,1
1292,07/10/2024,Lowell,01852,Home Catering,Pickup,6.7,85.41,70,5.0,1
1293,01/20/2024,Salem,01970,Home Catering,Self Delivery,12.6,99.3,64,3.2,1
1294,04/13/2024,Portland,04101,Home Catering,Pickup,8.75,172.54,76,3.0,0
1295,02/17/2024,Worcester,01608,Home Catering,Self Delivery,3.86,50.25,72,3.5,0
1296,08/15/2024,Cambridge,02139,Home Catering,Pickup,12.31,66.43,62,4.5,1
1297,09/16/2024,Salem,01970,Home Catering,Self Delivery,10.37,187.85,40,4.0,1
1298,01/13/2024,Lowell,01852,Home Catering,Self Delivery,14.63,107.08,33,3.8,0
1299,09/04/2024,Worcester,01608,Home Catering,Self Delivery,5.68,179.2,65,4.5,1
1300,09/13/2024,Springfield,01103,Home Catering,Pickup,10.91,152.68,28,4.2,0
1301,03/19/2024,Springfield,01103,Home Catering,Self Delivery,1.44,152.35,45,4.6,0
1302,04/07/2024,Portland,04101,Home Catering,Self Delivery,9.32,40.01,36,3.9,0
1303,06/23/2024,Concord,03301,Home Catering,Self Delivery,3.17,94.64,73,3.2,0
1304,09/04/2024,Springfield,01103,Home Catering,Self Delivery,13.63,102.8,85,4.2,1
1305,09/25/2024,Portland,04101,Home Catering,Pickup,11.38,177.94,88,3.9,0
1306,06/07/2024,Providence,02903,Home Catering,Self Delivery,9.71,74.44,44,3.9,0
1307,06/16/2024,Portland,04101,Home Catering,Self Delivery,13.83,97.6,54,3.2,0
1308,03/14/2024,Worcester,01608,Home Catering,Pickup,9.06,154.04,50,4.9,0
1309,02/20/2024,Lowell,01852,Home Catering,Pickup,3.53,100.45,24,4.6,0
1310,09/21/2024,Lowell,01852,Home Catering,Self Delivery,9.79,54.59,73,4.9,0
1311,03/08/2024,Boston,02118,Home Catering,Self Delivery,10.86,49.85,82,4.3,1
1312,04/15/2024,Nashua,03060,Home Catering,Self Delivery,2.67,153.97,89,4.8,1
1313,01/19/2024,Salem,01970,Home Catering,Self Delivery,2.62,79.02,21,4.7,1
1314,08/23/2024,Providence,02903,Home Catering,Self Delivery,4.27,89.61,46,4.4,1
1315,07/17/2024,Nashua,03060,Home Catering,Self Delivery,10.24,70.27,61,3.3,1
1316,09/24/2024,Boston,02118,Home Catering,Pickup,9.75,123.06,59,5.0,1
1317,02/29/2024,Manchester,03103,Home Catering,Self Delivery,11.05,150.68,78,3.1,1
1318,01/03/2024,Concord,03301,Home Catering,Pickup,1.26,35.16,25,3.6,0
1319,06/08/2024,Boston,02118,Home Catering,Self Delivery,10.3,131.26,32,3.4,0
1320,01/23/2024,Springfield,01103,Home Catering,Pickup,9.71,41.42,26,4.1,1
1321,02/14/2024,Concord,03301,Home Catering,Self Delivery,11.39,103.14,42,4.7,1
1322,06/19/2024,Concord,03301,Home Catering,Self Delivery,5.57,80.28,73,4.8,1
1323,08/27/2024,Manchester,03103,Home Catering,Self Delivery,5.7,106.36,31,4.7,0
1324,01/24/2024,Lowell,01852,Home Catering,Self Delivery,13.97,77.91,40,4.8,0
1325,02/22/2024,Springfield,01103,Home Catering,Pickup,3.47,177.71,80,4.1,0
1326,09/23/2024,Boston,02118,Home Catering,Self Delivery,7.36,132.75,38,4.6,0
1327,06/08/2024,Worcester,01608,Home Catering,Self Delivery,8.42,198.7,29,4.5,1
1328,01/12/2024,Boston,02118,Home Catering,Self Delivery,10.75,180.84,42,4.2,1
1329,10/22/2024,Concord,03301,Home Catering,Self Delivery,11.5,38.42,22,4.7,1
1330,06/08/2024,Springfield,01103,Home Catering,Self Delivery,11.57,70.94,62,4.0,0
1331,04/17/2024,Springfield,01103,Home Catering,Self Delivery,1.64,79.13,88,4.3,0
1332,06/13/2024,Boston,02118,Home Catering,Pickup,13.03,138.36,84,4.0,1
1333,04/12/2024,Worcester,01608,Home Catering,Self Delivery,7.39,32.54,21,3.0,1
1334,04/08/2024,Worcester,01608,Home Catering,Self Delivery,3.1,81.83,38,3.9,0
1335,05/26/2024,Portland,04101,Home Catering,Self Delivery,7.3,178.77,36,4.7,0
1336,05/21/2024,Nashua,03060,Home Catering,Self Delivery,4.05,47.48,82,3.4,0
1337,09/29/2024,Worcester,01608,Home Catering,Self Delivery,4.05,128.01,46,3.7,0
1338,06/12/2024,Lowell,01852,Home Catering,Self Delivery,10.15,111.59,59,4.8,0
1339,08/13/2024,Springfield,01103,Home Catering,Self Delivery,7.78,144.78,35,4.9,0
1340,03/01/2024,Worcester,01608,Home Catering,Self Delivery,13.88,195.38,36,3.8,1
1341,05/19/2024,Providence,02903,Home Catering,Self Delivery,12.08,161.31,20,3.4,0
1342,03/17/2024,Lowell,01852,Home Catering,Self Delivery,2.92,133.43,60,4.5,0
1343,03/21/2024,Springfield,01103,Home Catering,Pickup,12.19,166.41,86,4.0,0
1344,05/20/2024,Providence,02903,Home Catering,Self Delivery,8.36,159.81,82,3.3,1
1345,02/28/2024,Concord,03301,Home Catering,Self Delivery,6.27,194.87,66,4.0,0
1346,01/08/2024,Worcester,01608,Home Catering,Pickup,3.11,92.74,62,3.8,0
1347,10/13/2024,Salem,01970,Home Catering,Self Delivery,2.7,84.87,65,4.6,1
1348,09/20/2024,Salem,01970,Home Catering,Self Delivery,8.81,84.22,48,4.6,0
1349,02/22/2024,Providence,02903,Home Catering,Pickup,8.33,150.48,52,3.5,1
1350,04/15/2024,Lowell,01852,Home Catering,Pickup,12.83,131.22,33,4.0,0
1351,10/04/2024,Worcester,01608,Home Catering,Self Delivery,13.99,87.71,53,4.4,0
1352,06/28/2024,Providence,02903,Home Catering,Pickup,5.83,140.63,74,3.6,1
1353,10/08/2024,Salem,01970,Home Catering,Self Delivery,5.61,110.02,40,4.9,1
1354,06/12/2024,Springfield,01103,Home Catering,Self Delivery,13.74,48.13,41,3.5,1
1355,05/18/2024,Springfield,01103,Home Catering,Pickup,10.48,165.04,83,4.3,1
1356,03/13/2024,Boston,02118,Home Catering,Pickup,3.8,146.42,74,4.2,0
1357,05/25/2024,Nashua,03060,Home Catering,Self Delivery,4.22,79.93,27,4.0,0
1358,10/20/2024,Portland,04101,Home Catering,Self Delivery,10.45,145.29,29,5.0,0
1359,05/05/2024,Concord,03301,Home Catering,Pickup,5.07,186.56,42,3.6,0
1360,03/28/2024,Cambridge,02139,Home Catering,Self Delivery,14.23,74.49,48,3.9,1
1361,02/06/2024,Boston,02118,Home Catering,Pickup,8.77,175.02,31,4.6,0
1362,06/08/2024,Concord,03301,Home Catering,Self Delivery,9.19,97.95,39,3.6,1
1363,06/22/2024,Concord,03301,Home Catering,Self Delivery,7.91,86.79,77,4.6,0
1364,10/03/2024,Lowell,01852,Home Catering,Self Delivery,4.69,30.84,24,3.5,1
1365,08/15/2024,Springfield,01103,Home Catering,Self Delivery,9.92,122.76,68,4.6,0
1366,01/26/2024,Lowell,01852,Home Catering,Self Delivery,14.88,107.96,56,5.0,0
1367,03/07/2024,Concord,03301,Home Catering,Pickup,7.38,155.07,72,4.5,1
1368,01/15/2024,Boston,02118,Home Catering,Self Delivery,13.02,105.37,23,3.5,0
1369,08/29/2024,Worcester,01608,Home Catering,Self Delivery,3.03,84.15,29,3.8,0
1370,01/26/2024,Salem,01970,Home Catering,Self Delivery,11.94,169.54,60,3.1,1
1371,02/24/2024,Nashua,03060,Home Catering,Pickup,14.95,196.83,44,3.5,0
1372,07/15/2024,Worcester,01608,Home Catering,Self Delivery,1.85,87.0,30,3.4,1
1373,01/28/2024,Lowell,01852,Home Catering,Self Delivery,1.02,114.97,24,4.8,1
1374,02/14/2024,Manchester,03103,Home Catering,Self Delivery,2.26,190.66,86,4.7,0
1375,08/06/2024,Manchester,03103,Home Catering,Self Delivery,13.28,71.78,22,3.6,0
1376,07/19/2024,Providence,02903,Home Catering,Self Delivery,2.02,137.69,31,3.3,1
1377,04/01/2024,Nashua,03060,Home Catering,Self Delivery,3.88,194.71,48,3.8,1
1378,08/16/2024,Salem,01970,Home Catering,Self Delivery,12.0,63.85,70,4.6,0
1379,07/01/2024,Worcester,01608,Home Catering,Self Delivery,1.02,187.86,38,4.3,0
1380,06/08/2024,Manchester,03103,Home Catering,Self Delivery,1.99,38.48,34,3.3,0
1381,06/19/2024,Salem,01970,Home Catering,Self Delivery,1.43,116.78,37,4.3,0
1382,04/11/2024,Concord,03301,Home Catering,Self Delivery,4.26,124.34,49,3.4,1
1383,09/30/2024,Portland,04101,Home Catering,Self Delivery,14.83,179.73,29,4.6,1
1384,02/10/2024,Springfield,01103,Home Catering,Self Delivery,13.13,166.3,68,4.9,1
1385,08/26/2024,Boston,02118,Home Catering,Self Delivery,3.01,61.03,51,3.8,1
1386,10/17/2024,Lowell,01852,Home Catering,Self Delivery,9.8,151.73,56,3.6,0
1387,03/08/2024,Concord,03301,Home Catering,Self Delivery,3.48,86.81,64,3.5,1
1388,02/17/2024,Portland,04101,Home Catering,Self Delivery,2.9,180.29,30,4.4,0
1389,08/27/2024,Boston,02118,Home Catering,Pickup,5.91,72.86,42,4.2,1
1390,02/19/2024,Portland,04101,Home Catering,Self Delivery,5.7,77.99,41,3.6,1
1391,08/21/2024,Worcester,01608,Home Catering,Pickup,5.11,107.08,85,4.8,1
1392,06/07/2024,Manchester,03103,Home Catering,Self Delivery,6.22,46.41,85,4.8,0
1393,08/26/2024,Manchester,03103,Home Catering,Self Delivery,4.53,107.71,85,4.8,0
1394,08/28/2024,Nashua,03060,Home Catering,Self Delivery,9.91,141.77,26,3.8,0
1395,04/28/2024,Concord,03301,Home Catering,Self Delivery,6.86,162.65,41,4.1,0
1396,04/24/2024,Cambridge,02139,Home Catering,Self Delivery,9.63,35.19,29,4.8,0
1397,03/14/2024,Portland,04101,Home Catering,Self Delivery,7.08,92.62,84,3.4,0
1398,05/12/2024,Providence,02903,Home Catering,Self Delivery,13.8,166.6,64,4.9,0
1399,07/05/2024,Boston,02118,Home Catering,Self Delivery,5.8,148.14,40,3.6,0
1400,07/19/2024,Lowell,01852,Home Catering,Pickup,1.5,143.23,78,3.9,0
1401,04/03/2024,Lowell,01852,Home Catering,Self Delivery,7.59,76.23,20,4.1,0
1402,06/18/2024,Manchester,03103,Home Catering,Self Delivery,14.5,62.52,88,3.6,0
1403,06/15/2024,Worcester,01608,Home Catering,Self Delivery,9.7,149.25,40,4.1,0
1404,08/20/2024,Springfield,01103,Home Catering,Self Delivery,8.19,142.15,51,3.2,0
1405,09/06/2024,Providence,02903,Home Catering,Pickup,14.2,115.88,87,4.1,1
1406,01/16/2024,Boston,02118,Home Catering,Self Delivery,4.59,129.54,76,4.2,0
1407,02/03/2024,Concord,03301,Home Catering,Self Delivery,4.99,137.4,48,4.4,1
1408,08/31/2024,Cambridge,02139,Home Catering,Self Delivery,7.2,105.3,79,4.3,1
1409,02/27/2024,Manchester,03103,Home Catering,Pickup,9.5,191.31,53,4.8,1
1410,06/28/2024,Providence,02903,Home Catering,Pickup,12.28,60.68,79,5.0,0
1411,09/02/2024,Nashua,03060,Home Catering,Self Delivery,12.97,184.57,41,3.8,1
1412,08/24/2024,Boston,02118,Home Catering,Self Delivery,2.0,103.38,48,4.4,1
1413,03/28/2024,Worcester,01608,Home Catering,Self Delivery,4.32,179.26,82,4.2,0
1414,05/24/2024,Cambridge,02139,Home Catering,Self Delivery,13.55,103.62,73,3.7,0
1415,06/27/2024,Nashua,03060,Home Catering,Pickup,13.49,64.65,71,3.7,1
1416,10/21/2024,Worcester,01608,Home Catering,Self Delivery,14.03,124.8,51,3.3,1
1417,03/06/2024,Portland,04101,Home Catering,Self Delivery,2.56,140.37,76,3.9,1
1418,09/17/2024,Manchester,03103,Home Catering,Self Delivery,7.96,103.69,67,3.8,0
1419,02/22/2024,Salem,01970,Home Catering,Pickup,1.06,61.5,65,4.3,1
1420,07/26/2024,Manchester,03103,Home Catering,Self Delivery,4.35,44.67,70,4.4,0
1421,02/24/2024,Providence,02903,Home Catering,Self Delivery,11.41,150.13,87,4.2,1
1422,06/15/2024,Providence,02903,Home Catering,Self Delivery,6.99,66.6,63,3.7,0
1423,10/11/2024,Salem,01970,Home Catering,Self Delivery,13.98,87.68,80,3.8,1
1424,02/06/2024,Cambridge,02139,Home Catering,Self Delivery,1.41,35.71,78,4.1,1
1425,06/03/2024,Worcester,01608,Home Catering,Self Delivery,11.67,159.53,23,3.4,0
1426,09/29/2024,Providence,02903,Home Catering,Pickup,8.59,68.5,81,3.9,0
1427,08/24/2024,Cambridge,02139,Home Catering,Self Delivery,3.94,195.61,68,3.8,0
1428,07/24/2024,Salem,01970,Home Catering,Pickup,2.29,137.72,20,3.3,1
1429,07/30/2024,Nashua,03060,Home Catering,Self Delivery,3.92,168.17,31,3.3,0
1430,05/02/2024,Manchester,03103,Home Catering,Pickup,9.53,159.41,68,4.0,0
1431,05/04/2024,Springfield,01103,Home Catering,Self Delivery,8.52,138.72,43,3.3,0
1432,10/07/2024,Lowell,01852,Home Catering,Pickup,3.82,129.36,29,3.5,1
1433,03/22/2024,Springfield,01103,Home Catering,Self Delivery,1.82,71.51,79,3.6,0
1434,09/03/2024,Cambridge,02139,Home Catering,Self Delivery,6.43,174.49,32,4.2,1
1435,07/15/2024,Springfield,01103,Home Catering,Self Delivery,6.52,189.12,83,3.9,0
1436,02/03/2024,Springfield,01103,Home Catering,Self Delivery,10.65,34.14,47,3.9,1
1437,06/23/2024,Lowell,01852,Home Catering,Self Delivery,5.98,84.53,62,3.1,0
1438,04/16/2024,Manchester,03103,Home Catering,Pickup,11.23,96.11,89,4.0,1
1439,08/08/2024,Cambridge,02139,Home Catering,Self Delivery,7.03,153.52,79,3.8,0
1440,08/10/2024,Springfield,01103,Home Catering,Pickup,14.2,78.04,49,4.0,0
1441,10/17/2024,Boston,02118,Home Catering,Self Delivery,4.69,130.22,73,3.9,1
1442,06/24/2024,Springfield,01103,Home Catering,Self Delivery,7.22,191.97,34,3.6,0
1443,10/05/2024,Providence,02903,Home Catering,Pickup,14.0,160.47,56,3.7,1
1444,04/30/2024,Portland,04101,Home Catering,Self Delivery,5.96,186.8,75,3.1,0
1445,03/29/2024,Cambridge,02139,Home Catering,Self Delivery,14.67,177.3,41,3.9,0
1446,02/09/2024,Springfield,01103,Home Catering,Pickup,4.5,168.19,80,3.4,0
1447,10/20/2024,Manchester,03103,Home Catering,Pickup,8.48,168.49,38,5.0,0
1448,09/06/2024,Springfield,01103,Home Catering,Self Delivery,2.39,163.03,33,3.6,0
1449,02/28/2024,Providence,02903,Home Catering,Pickup,8.99,55.51,31,4.7,1
1450,08/25/2024,Lowell,01852,Home Catering,Self Delivery,4.97,162.82,85,3.4,0
1451,06/15/2024,Manchester,03103,Home Catering,Self Delivery,2.23,127.54,28,4.1,0
1452,10/11/2024,Nashua,03060,Home Catering,Self Delivery,7.7,134.52,46,3.3,0
1453,02/19/2024,Manchester,03103,Home Catering,Pickup,1.21,184.17,88,4.9,1
1454,08/15/2024,Salem,01970,Home Catering,Self Delivery,8.68,118.7,66,4.2,0
1455,03/31/2024,Providence,02903,Home Catering,Self Delivery,3.17,98.42,84,4.7,1
1456,06/06/2024,Salem,01970,Home Catering,Self Delivery,3.05,85.34,88,4.3,0
1457,07/26/2024,Providence,02903,Home Catering,Pickup,14.66,122.02,51,4.7,1
1458,02/05/2024,Nashua,03060,Home Catering,Self Delivery,8.22,169.13,33,3.4,0
1459,02/25/2024,Springfield,01103,Home Catering,Self Delivery,3.48,136.64,27,4.9,0
1460,07/13/2024,Nashua,03060,Home Catering,Self Delivery,1.72,153.91,28,4.2,1
1461,06/16/2024,Lowell,01852,Home Catering,Self Delivery,1.15,199.54,72,4.8,1
1462,09/10/2024,Springfield,01103,Home Catering,Self Delivery,12.6,135.6,49,4.9,0
1463,02/01/2024,Concord,03301,Home Catering,Self Delivery,2.13,145.28,77,4.7,0
1464,02/16/2024,Lowell,01852,Home Catering,Pickup,5.34,84.56,68,3.0,0
1465,04/21/2024,Boston,02118,Home Catering,Pickup,1.52,147.42,52,4.8,1
1466,03/12/2024,Worcester,01608,Home Catering,Self Delivery,11.25,86.32,49,3.8,0
1467,10/24/2024,Concord,03301,Home Catering,Pickup,11.21,175.17,74,3.7,0
1468,01/01/2024,Springfield,01103,Home Catering,Self Delivery,4.28,52.39,65,3.5,1
1469,03/16/2024,Concord,03301,Home Catering,Self Delivery,9.15,69.1,86,4.1,0
1470,03/17/2024,Worcester,01608,Home Catering,Self Delivery,1.62,48.46,35,4.0,0
1471,08/19/2024,Salem,01970,Home Catering,Self Delivery,2.02,185.14,79,3.2,0
1472,09/29/2024,Providence,02903,Home Catering,Self Delivery,12.69,83.67,61,3.8,1
1473,05/29/2024,Providence,02903,Home Catering,Pickup,8.17,156.35,77,3.3,0
1474,07/18/2024,Salem,01970,Home Catering,Self Delivery,5.75,174.42,34,4.8,0
1475,10/22/2024,Providence,02903,Home Catering,Pickup,12.75,103.65,21,3.5,0
1476,08/16/2024,Springfield,01103,Home Catering,Self Delivery,3.04,108.47,75,3.0,1
1477,04/10/2024,Portland,04101,Home Catering,Self Delivery,5.99,157.16,87,3.3,0
1478,04/15/2024,Manchester,03103,Home Catering,Pickup,2.33,167.83,43,4.0,0
1479,06/11/2024,Cambridge,02139,Home Catering,Self Delivery,14.99,34.06,89,4.5,1
1480,06/02/2024,Concord,03301,Home Catering,Self Delivery,4.04,185.6,42,4.9,1
1481,10/18/2024,Cambridge,02139,Home Catering,Self Delivery,10.3,198.49,44,4.0,0
1482,06/04/2024,Lowell,01852,Home Catering,Pickup,8.1,113.59,27,3.0,1
1483,08/10/2024,Manchester,03103,Home Catering,Self Delivery,7.54,109.08,28,4.4,0
1484,06/25/2024,Portland,04101,Home Catering,Self Delivery,12.64,146.83,80,3.0,1
1485,02/15/2024,Lowell,01852,Home Catering,Self Delivery,9.65,45.57,52,4.2,0
1486,10/25/2024,Cambridge,02139,Home Catering,Self Delivery,14.55,78.9,44,3.0,0
1487,01/05/2024,Worcester,01608,Home Catering,Self Delivery,11.9,75.18,26,4.8,0
1488,09/18/2024,Portland,04101,Home Catering,Self Delivery,8.3,128.07,50,4.6,0
1489,07/25/2024,Lowell,01852,Home Catering,Pickup,14.13,118.15,40,4.5,1
1490,03/06/2024,Manchester,03103,Home Catering,Self Delivery,10.95,58.4,47,4.3,0
1491,05/30/2024,Concord,03301,Home Catering,Pickup,1.65,151.73,52,3.5,0
1492,02/01/2024,Lowell,01852,Home Catering,Self Delivery,9.65,78.58,39,3.4,0
1493,07/08/2024,Salem,01970,Home Catering,Self Delivery,11.41,70.17,59,4.0,0
1494,10/08/2024,Lowell,01852,Home Catering,Self Delivery,14.06,122.7,66,3.1,1
1495,01/28/2024,Salem,01970,Home Catering,Pickup,6.89,135.17,59,3.6,0
1496,01/01/2024,Salem,01970,Home Catering,Pickup,8.68,147.16,55,3.8,1
1497,10/13/2024,Manchester,03103,Home Catering,Pickup,8.86,188.05,45,3.1,1
1498,07/02/2024,Portland,04101,Home Catering,Self Delivery,7.77,146.81,24,4.2,0
1499,02/26/2024,Lowell,01852,Home Catering,Self Delivery,3.67,55.91,85,3.1,0
1500,05/24/2024,Springfield,01103,Home Catering,Self Delivery,13.91,96.21,51,4.4,1
1501,01/16/2024,Portland,04101,Home Catering,Pickup,4.83,73.57,55,3.6,0
1502,04/30/2024,Salem,01970,Home Catering,Self Delivery,8.55,142.02,28,4.8,0
1503,08/09/2024,Boston,02118,Home Catering,Self Delivery,1.78,178.31,62,4.2,1
1504,07/20/2024,Cambridge,02139,Home Catering,Self Delivery,11.26,176.81,44,4.6,0
1505,06/11/2024,Springfield,01103,Home Catering,Self Delivery,10.74,103.68,89,3.2,0
1506,07/14/2024,Manchester,03103,Home Catering,Self Delivery,8.15,103.97,56,3.5,1
1507,07/26/2024,Manchester,03103,Home Catering,Self Delivery,13.61,169.9,77,3.9,0
1508,07/14/2024,Springfield,01103,Home Catering,Pickup,9.84,193.0,75,3.8,0
1509,08/10/2024,Worcester,01608,Home Catering,Self Delivery,7.7,111.49,75,3.9,1
1510,10/06/2024,Worcester,01608,Home Catering,Pickup,3.43,109.3,40,4.4,0
1511,04/18/2024,Cambridge,02139,Home Catering,Self Delivery,10.63,50.89,55,3.9,0
1512,03/29/2024,Cambridge,02139,Home Catering,Self Delivery,7.82,36.69,26,3.1,1
1513,08/31/2024,Portland,04101,Home Catering,Self Delivery,4.89,43.57,55,3.3,0
1514,03/12/2024,Salem,01970,Home Catering,Self Delivery,7.98,186.67,83,3.7,0
1515,04/06/2024,Worcester,01608,Home Catering,Self Delivery,5.24,44.38,35,4.8,1
1516,10/11/2024,Springfield,01103,Home Catering,Self Delivery,8.85,125.39,67,4.8,1
1517,07/15/2024,Cambridge,02139,Home Catering,Self Delivery,2.65,83.62,42,4.8,0
1518,07/03/2024,Providence,02903,Home Catering,Self Delivery,2.9,54.24,47,4.7,1
1519,08/01/2024,Worcester,01608,Home Catering,Self Delivery,13.38,31.96,23,3.4,0
1520,03/19/2024,Portland,04101,Home Catering,Self Delivery,8.8,76.63,44,3.2,0
1521,05/27/2024,Nashua,03060,Home Catering,Self Delivery,4.1,159.84,29,4.4,1
1522,03/05/2024,Boston,02118,Home Catering,Self Delivery,1.74,47.76,84,4.4,0
1523,03/09/2024,Springfield,01103,Home Catering,Self Delivery,14.24,172.01,36,3.9,0
1524,01/06/2024,Providence,02903,Home Catering,Self Delivery,3.68,185.99,68,3.0,0
1525,02/06/2024,Worcester,01608,Home Catering,Self Delivery,14.94,125.56,68,3.5,0
1526,01/09/2024,Cambridge,02139,Home Catering,Pickup,11.86,78.79,41,3.1,1
1527,03/14/2024,Nashua,03060,Home Catering,Self Delivery,5.93,70.58,77,4.7,1
1528,09/06/2024,Nashua,03060,Home Catering,Self Delivery,6.12,152.37,50,4.0,1
1529,08/11/2024,Worcester,01608,Home Catering,Self Delivery,8.16,84.4,32,4.5,0
1530,03/10/2024,Salem,01970,Home Catering,Self Delivery,11.0,134.57,70,3.4,1
1531,02/13/2024,Lowell,01852,Home Catering,Self Delivery,3.15,95.11,72,4.7,0
