order_id,order_date_us,City,zip_code,restaurant,Delivery,distance_miles,order_amount_usd,delivery_time_min,customer_rating,repeat_customer,num_past_orders,days_since_last_order,order_frequency_90d
1086,03/04/2024,Boston,2118,Home Catering,Self Delivery,12.63,40.39,55,3.3,0,2,54,1
1087,02/16/2024,Worcester,1608,Home Catering,Self Delivery,7.15,111.78,20,4.6,0,1,78,0
1088,02/28/2024,Portland,4101,Home Catering,Self Delivery,9.1,174.84,61,3.7,1,5,30,0
1089,08/18/2024,Worcester,1608,Home Catering,Pickup,5.94,80.58,24,4.5,0,1,41,1
1090,07/04/2024,Boston,2118,Home Catering,Self Delivery,2.82,119.46,52,4.8,1,3,57,0
1091,02/13/2024,Salem,1970,Home Catering,Pickup,5.39,53.6,37,4.5,1,2,67,4
1092,09/25/2024,Manchester,3103,Home Catering,Pickup,1.67,118.54,50,3.9,0,3,44,3
1093,07/15/2024,Concord,3301,Home Catering,Pickup,14.27,184.87,40,4.7,1,2,64,1
1094,09/18/2024,Boston,2118,Home Catering,Self Delivery,14.44,120.11,43,4.8,1,5,28,4
1095,03/22/2024,Boston,2118,Home Catering,Self Delivery,6.22,196.98,82,3.7,1,4,54,3
1096,07/12/2024,Springfield,1103,Home Catering,Pickup,4.58,196.12,31,3.6,1,5,88,1
1097,10/08/2024,Springfield,1103,Home Catering,Self Delivery,1.23,69.95,61,3.1,0,2,79,0
1098,07/13/2024,Cambridge,2139,Home Catering,Pickup,6.28,80.14,29,3.8,0,3,58,0
1099,01/23/2024,Cambridge,2139,Home Catering,Self Delivery,13.45,154.4,88,4.1,0,2,63,2
1100,03/28/2024,Cambridge,2139,Home Catering,Pickup,5.31,87.12,68,3.9,0,1,61,2
1101,06/20/2024,Lowell,1852,Home Catering,Self Delivery,8.77,105.47,82,3.1,0,3,60,2
1102,10/16/2024,Boston,2118,Home Catering,Pickup,12.91,149.2,73,3.7,0,1,62,4
1103,03/17/2024,Lowell,1852,Home Catering,Pickup,11.76,78.4,23,4.4,1,7,57,5
1104,03/24/2024,Portland,4101,Home Catering,Self Delivery,4.09,126.74,31,3.3,1,6,52,1
1105,03/15/2024,Springfield,1103,Home Catering,Self Delivery,11.99,159.24,67,4.5,0,3,62,2
1106,04/01/2024,Concord,3301,Home Catering,Self Delivery,12.38,146.75,44,3.5,0,4,37,3
1107,01/27/2024,Portland,4101,Home Catering,Self Delivery,6.7,144.76,32,4.0,1,1,31,2
1108,08/02/2024,Salem,1970,Home Catering,Self Delivery,4.22,112.17,40,3.5,1,1,49,1
1109,06/06/2024,Cambridge,2139,Home Catering,Self Delivery,6.81,46.57,34,4.3,1,2,53,1
1110,06/07/2024,Lowell,1852,Home Catering,Pickup,8.59,108.78,35,3.0,0,3,26,0
1111,08/16/2024,Cambridge,2139,Home Catering,Pickup,3.31,57.13,59,3.3,1,3,62,3
1112,05/27/2024,Nashua,3060,Home Catering,Self Delivery,8.4,31.89,23,4.7,1,1,0,2
1113,04/02/2024,Portland,4101,Home Catering,Self Delivery,5.44,109.27,27,3.1,1,4,99,3
1114,03/01/2024,Nashua,3060,Home Catering,Self Delivery,1.39,189.67,58,4.2,0,1,90,0
1115,03/08/2024,Boston,2118,Home Catering,Self Delivery,4.11,192.57,61,4.5,1,3,49,1
1116,04/13/2024,Concord,3301,Home Catering,Self Delivery,4.29,121.14,58,3.5,1,3,50,2
1117,01/02/2024,Worcester,1608,Home Catering,Self Delivery,11.35,145.11,40,4.3,0,1,66,0
1118,05/09/2024,Springfield,1103,Home Catering,Pickup,8.88,79.33,33,3.9,0,2,43,1
1119,01/07/2024,Cambridge,2139,Home Catering,Pickup,1.58,149.18,87,3.9,1,4,38,5
1120,08/22/2024,Springfield,1103,Home Catering,Pickup,13.97,89.77,64,4.6,1,2,57,0
1121,09/11/2024,Concord,3301,Home Catering,Self Delivery,13.34,121.99,42,3.1,0,0,58,0
1122,09/12/2024,Salem,1970,Home Catering,Self Delivery,13.35,73.79,77,3.4,0,4,53,2
1123,10/05/2024,Concord,3301,Home Catering,Self Delivery,12.08,32.41,54,4.4,0,0,33,0
1124,01/03/2024,Cambridge,2139,Home Catering,Self Delivery,12.97,94.23,83,3.8,0,2,50,2
1125,09/09/2024,Portland,4101,Home Catering,Self Delivery,7.34,157.66,29,4.6,1,5,48,3
1126,05/01/2024,Manchester,3103,Home Catering,Self Delivery,4.64,83.27,34,3.4,0,1,57,1
1127,04/21/2024,Salem,1970,Home Catering,Self Delivery,9.09,94.37,34,4.1,0,5,45,2
1128,08/31/2024,Concord,3301,Home Catering,Self Delivery,3.8,123.16,82,4.3,1,4,42,8
1129,08/20/2024,Nashua,3060,Home Catering,Self Delivery,10.98,130.69,61,3.0,0,4,37,3
1130,07/28/2024,Boston,2118,Home Catering,Self Delivery,12.84,105.33,72,3.4,0,3,54,2
1131,08/14/2024,Portland,4101,Home Catering,Self Delivery,4.55,160.32,34,5.0,1,6,70,3
1132,02/10/2024,Lowell,1852,Home Catering,Self Delivery,1.08,93.8,83,3.1,0,2,58,0
1133,01/04/2024,Lowell,1852,Home Catering,Self Delivery,1.36,56.94,55,3.6,1,4,54,2
1134,05/05/2024,Manchester,3103,Home Catering,Self Delivery,12.95,199.27,53,3.3,0,2,53,1
1135,10/07/2024,Concord,3301,Home Catering,Self Delivery,7.43,128.45,57,4.5,1,5,79,1
1136,05/22/2024,Cambridge,2139,Home Catering,Pickup,13.61,175.69,71,4.2,0,3,54,0
1137,10/12/2024,Worcester,1608,Home Catering,Self Delivery,9.7,67.71,46,3.1,0,3,70,3
1138,04/16/2024,Boston,2118,Home Catering,Self Delivery,8.99,134.15,77,4.9,1,3,52,1
1139,01/26/2024,Cambridge,2139,Home Catering,Pickup,11.26,50.61,71,3.4,0,1,37,1
1140,04/04/2024,Manchester,3103,Home Catering,Pickup,2.07,82.7,22,3.6,1,3,63,2
1141,03/16/2024,Springfield,1103,Home Catering,Pickup,8.72,126.63,51,3.4,0,6,48,1
1142,01/29/2024,Nashua,3060,Home Catering,Self Delivery,9.85,41.1,55,3.7,0,3,67,1
1143,06/27/2024,Worcester,1608,Home Catering,Pickup,11.94,78.97,71,3.4,0,1,0,1
1144,01/19/2024,Lowell,1852,Home Catering,Self Delivery,11.49,82.61,80,4.3,0,3,55,1
1145,03/15/2024,Worcester,1608,Home Catering,Self Delivery,10.44,157.4,48,3.1,1,3,25,5
1146,01/17/2024,Portland,4101,Home Catering,Self Delivery,11.98,107.14,63,4.9,0,2,38,0
1147,10/22/2024,Springfield,1103,Home Catering,Self Delivery,4.44,134.98,58,4.3,1,3,43,1
1148,06/01/2024,Cambridge,2139,Home Catering,Self Delivery,10.79,161.02,26,4.2,0,0,43,1
1149,06/18/2024,Manchester,3103,Home Catering,Pickup,1.11,128.17,81,3.5,1,8,39,4
1150,02/14/2024,Manchester,3103,Home Catering,Self Delivery,12.08,76.78,70,4.6,0,1,27,1
1151,01/26/2024,Boston,2118,Home Catering,Pickup,9.46,85.23,73,4.1,1,1,51,3
1152,02/25/2024,Cambridge,2139,Home Catering,Self Delivery,12.41,133.88,88,4.0,0,3,82,1
1153,08/01/2024,Portland,4101,Home Catering,Pickup,12.17,84.14,34,4.7,0,2,65,0
1154,04/01/2024,Nashua,3060,Home Catering,Self Delivery,14.05,124.47,57,3.4,0,2,76,0
1155,03/23/2024,Portland,4101,Home Catering,Self Delivery,12.65,72.36,32,4.8,0,3,76,1
1156,05/25/2024,Providence,2903,Home Catering,Self Delivery,14.22,189.47,89,3.9,0,4,69,3
1157,10/20/2024,Worcester,1608,Home Catering,Self Delivery,5.48,96.73,23,4.1,0,3,92,1
1158,10/14/2024,Lowell,1852,Home Catering,Self Delivery,9.74,161.11,36,3.9,1,7,40,2
1159,03/31/2024,Springfield,1103,Home Catering,Pickup,5.34,149.23,82,3.6,1,3,30,3
1160,08/21/2024,Boston,2118,Home Catering,Pickup,12.8,186.15,38,4.6,0,3,75,0
1161,10/23/2024,Worcester,1608,Home Catering,Pickup,1.97,134.85,40,4.6,1,3,64,2
1162,07/03/2024,Lowell,1852,Home Catering,Pickup,3.03,132.03,53,3.9,0,5,70,1
1163,01/19/2024,Portland,4101,Home Catering,Pickup,4.82,53.27,50,4.9,1,5,87,2
1164,02/17/2024,Providence,2903,Home Catering,Self Delivery,4.56,100.44,63,4.7,1,4,40,4
1165,06/02/2024,Portland,4101,Home Catering,Self Delivery,11.81,119.6,55,4.3,0,4,68,0
1166,06/14/2024,Manchester,3103,Home Catering,Self Delivery,14.34,55.62,46,3.8,0,2,35,1
1167,07/07/2024,Worcester,1608,Home Catering,Self Delivery,3.87,60.09,80,3.1,0,6,92,2
1168,07/13/2024,Cambridge,2139,Home Catering,Self Delivery,1.34,92.68,51,4.8,1,3,48,1
1169,02/04/2024,Manchester,3103,Home Catering,Pickup,12.09,92.64,23,3.4,0,2,48,1
1170,08/06/2024,Lowell,1852,Home Catering,Pickup,1.43,30.1,33,3.1,0,6,48,1
1171,10/08/2024,Nashua,3060,Home Catering,Self Delivery,6.6,190.1,72,3.0,0,4,37,2
1172,02/03/2024,Boston,2118,Home Catering,Self Delivery,10.09,83.95,52,4.7,1,3,30,3
1173,05/29/2024,Nashua,3060,Home Catering,Pickup,9.66,196.01,73,4.9,1,3,39,2
1174,08/29/2024,Lowell,1852,Home Catering,Pickup,9.52,105.46,34,3.0,1,6,22,2
1175,03/09/2024,Manchester,3103,Home Catering,Self Delivery,8.05,102.1,73,3.2,0,4,39,1
1176,03/03/2024,Springfield,1103,Home Catering,Self Delivery,10.03,34.88,36,3.7,0,2,98,0
1177,05/20/2024,Boston,2118,Home Catering,Pickup,1.71,177.82,68,4.1,1,1,64,2
1178,06/17/2024,Worcester,1608,Home Catering,Pickup,1.63,59.89,44,3.2,1,3,53,5
1179,09/26/2024,Portland,4101,Home Catering,Self Delivery,5.49,42.06,47,4.5,1,4,78,1
1180,07/30/2024,Providence,2903,Home Catering,Pickup,1.79,122.5,55,4.8,1,5,81,3
1181,09/25/2024,Concord,3301,Home Catering,Self Delivery,8.71,185.89,81,3.2,1,6,14,2
1182,04/17/2024,Springfield,1103,Home Catering,Self Delivery,8.79,52.86,56,3.7,0,2,30,1
1183,04/17/2024,Manchester,3103,Home Catering,Self Delivery,1.8,35.77,54,3.9,1,4,33,2
1184,01/30/2024,Concord,3301,Home Catering,Self Delivery,13.26,129.43,66,4.9,1,4,40,2
1185,02/25/2024,Manchester,3103,Home Catering,Self Delivery,7.88,74.26,53,3.5,0,0,43,2
1186,10/19/2024,Manchester,3103,Home Catering,Self Delivery,1.35,177.68,62,4.3,0,4,46,1
1187,09/27/2024,Salem,1970,Home Catering,Self Delivery,2.37,100.32,73,4.6,1,5,44,4
1188,02/14/2024,Concord,3301,Home Catering,Pickup,2.09,167.39,80,4.2,1,2,45,3
1189,09/04/2024,Cambridge,2139,Home Catering,Self Delivery,11.29,186.3,33,3.7,0,5,35,2
1190,05/27/2024,Cambridge,2139,Home Catering,Self Delivery,6.76,70.4,62,4.5,1,4,11,1
1191,08/06/2024,Portland,4101,Home Catering,Self Delivery,2.75,86.53,20,4.2,0,5,30,2
1192,06/11/2024,Worcester,1608,Home Catering,Pickup,5.9,40.9,73,3.3,0,2,44,1
1193,05/12/2024,Boston,2118,Home Catering,Pickup,9.06,159.53,23,3.0,0,2,40,3
1194,09/26/2024,Manchester,3103,Home Catering,Self Delivery,5.45,148.62,54,3.6,0,0,37,0
1195,10/21/2024,Lowell,1852,Home Catering,Self Delivery,10.84,58.46,48,3.5,1,4,45,1
1196,06/30/2024,Springfield,1103,Home Catering,Self Delivery,8.66,109.29,88,4.0,0,1,27,2
1197,03/07/2024,Cambridge,2139,Home Catering,Self Delivery,14.17,191.37,72,3.3,0,2,47,2
1198,10/15/2024,Concord,3301,Home Catering,Self Delivery,10.82,78.55,34,4.0,1,3,23,3
1199,09/11/2024,Salem,1970,Home Catering,Pickup,13.92,65.74,69,3.9,0,2,43,0
1200,09/23/2024,Manchester,3103,Home Catering,Pickup,9.02,97.48,70,4.2,0,2,13,4
1201,09/11/2024,Concord,3301,Home Catering,Self Delivery,3.59,159.76,56,3.0,0,1,51,1
1202,09/09/2024,Nashua,3060,Home Catering,Self Delivery,12.94,140.32,46,4.5,1,3,32,2
1203,04/02/2024,Cambridge,2139,Home Catering,Self Delivery,10.74,183.59,32,3.1,1,4,68,2
1204,04/29/2024,Providence,2903,Home Catering,Self Delivery,3.37,188.3,85,4.5,1,6,48,4
1205,05/28/2024,Worcester,1608,Home Catering,Self Delivery,6.65,91.38,51,4.8,1,3,53,1
1206,04/09/2024,Lowell,1852,Home Catering,Pickup,11.86,112.91,42,3.0,0,2,39,1
1207,01/01/2024,Lowell,1852,Home Catering,Pickup,5.48,140.82,32,4.9,1,3,57,2
1208,03/01/2024,Lowell,1852,Home Catering,Self Delivery,9.28,162.08,35,3.1,0,1,73,0
1209,01/13/2024,Boston,2118,Home Catering,Pickup,6.64,56.3,67,3.8,1,2,52,2
1210,08/26/2024,Providence,2903,Home Catering,Self Delivery,1.69,69.17,37,4.2,0,1,87,1
1211,03/01/2024,Boston,2118,Home Catering,Self Delivery,6.07,54.53,31,3.1,0,3,59,2
1212,04/16/2024,Providence,2903,Home Catering,Self Delivery,13.88,191.32,78,4.5,1,4,68,2
1213,07/31/2024,Concord,3301,Home Catering,Self Delivery,3.44,70.6,85,3.3,0,2,57,1
1214,07/30/2024,Lowell,1852,Home Catering,Pickup,3.87,144.37,25,4.5,1,2,63,2
1215,01/24/2024,Springfield,1103,Home Catering,Self Delivery,3.74,38.32,47,4.9,1,3,34,2
1216,06/19/2024,Concord,3301,Home Catering,Pickup,11.19,165.33,40,4.3,0,2,45,1
1217,06/28/2024,Springfield,1103,Home Catering,Self Delivery,5.75,109.3,36,4.0,0,2,61,1
1218,10/13/2024,Nashua,3060,Home Catering,Self Delivery,8.92,50.61,55,5.0,0,3,61,1
1219,04/18/2024,Boston,2118,Home Catering,Self Delivery,1.2,128.92,37,4.5,1,1,70,0
1220,01/06/2024,Nashua,3060,Home Catering,Self Delivery,13.2,123.53,41,4.6,1,6,77,1
1221,04/13/2024,Cambridge,2139,Home Catering,Self Delivery,5.0,191.45,59,5.0,1,2,26,1
1222,05/24/2024,Springfield,1103,Home Catering,Self Delivery,6.1,152.96,27,4.0,1,2,30,2
1223,05/10/2024,Portland,4101,Home Catering,Self Delivery,11.31,160.6,60,4.6,0,2,59,1
1224,02/04/2024,Boston,2118,Home Catering,Pickup,12.48,138.07,76,3.2,0,4,30,3
1225,06/06/2024,Springfield,1103,Home Catering,Self Delivery,7.97,49.85,54,3.3,0,1,127,0
1226,06/02/2024,Providence,2903,Home Catering,Self Delivery,3.23,101.44,76,3.5,0,2,65,1
1227,09/16/2024,Springfield,1103,Home Catering,Self Delivery,12.18,90.33,29,3.2,0,4,48,2
1228,10/08/2024,Springfield,1103,Home Catering,Self Delivery,9.14,187.8,47,3.2,0,3,49,0
1229,06/14/2024,Worcester,1608,Home Catering,Pickup,10.14,172.42,20,4.5,1,3,40,2
1230,01/04/2024,Salem,1970,Home Catering,Self Delivery,2.01,51.28,42,4.2,1,3,50,2
1231,02/28/2024,Cambridge,2139,Home Catering,Self Delivery,12.06,68.18,73,4.6,0,6,62,0
1232,06/19/2024,Cambridge,2139,Home Catering,Self Delivery,8.62,56.58,64,4.1,0,3,45,1
1233,06/23/2024,Cambridge,2139,Home Catering,Self Delivery,3.81,77.95,60,4.4,1,3,44,2
1234,07/21/2024,Concord,3301,Home Catering,Self Delivery,9.06,185.17,30,3.0,0,1,76,2
1235,10/18/2024,Cambridge,2139,Home Catering,Self Delivery,3.73,78.15,75,3.4,0,2,87,0
1236,01/15/2024,Boston,2118,Home Catering,Pickup,7.44,166.86,60,3.7,0,4,55,2
1237,03/30/2024,Manchester,3103,Home Catering,Self Delivery,10.9,181.14,46,3.9,0,3,28,1
1238,04/09/2024,Worcester,1608,Home Catering,Pickup,7.38,122.37,47,3.4,0,3,70,0
1239,06/18/2024,Lowell,1852,Home Catering,Self Delivery,13.16,105.54,54,4.5,0,2,91,0
1240,06/22/2024,Lowell,1852,Home Catering,Pickup,1.35,148.18,68,4.8,1,3,77,2
1241,09/02/2024,Manchester,3103,Home Catering,Pickup,9.31,126.66,26,4.7,1,1,74,0
1242,08/30/2024,Providence,2903,Home Catering,Self Delivery,6.88,53.77,72,3.9,0,2,83,1
1243,01/19/2024,Lowell,1852,Home Catering,Self Delivery,13.28,177.08,70,3.3,0,2,61,0
1244,03/10/2024,Worcester,1608,Home Catering,Pickup,11.22,150.17,34,3.5,0,3,67,1
1245,09/03/2024,Manchester,3103,Home Catering,Pickup,7.71,50.8,60,4.8,1,5,31,3
1246,03/20/2024,Concord,3301,Home Catering,Pickup,3.75,194.52,40,4.7,1,3,65,0
1247,08/23/2024,Manchester,3103,Home Catering,Pickup,13.44,125.01,62,4.7,1,6,56,6
1248,10/01/2024,Concord,3301,Home Catering,Self Delivery,10.95,145.13,51,4.2,0,2,43,1
1249,06/20/2024,Concord,3301,Home Catering,Self Delivery,11.7,188.64,60,3.1,0,5,32,2
1250,08/24/2024,Cambridge,2139,Home Catering,Self Delivery,6.34,93.36,35,4.3,1,6,51,2
1251,07/30/2024,Providence,2903,Home Catering,Pickup,5.58,129.12,50,4.3,1,6,50,1
1252,01/29/2024,Providence,2903,Home Catering,Self Delivery,5.93,124.59,63,4.3,1,3,62,2
1253,09/23/2024,Cambridge,2139,Home Catering,Pickup,13.33,126.26,40,4.2,1,4,30,4
1254,06/02/2024,Springfield,1103,Home Catering,Self Delivery,4.11,102.73,41,3.4,0,3,79,3
1255,10/16/2024,Concord,3301,Home Catering,Self Delivery,13.67,30.43,78,3.2,0,2,29,1
1256,06/10/2024,Worcester,1608,Home Catering,Self Delivery,13.96,98.17,73,3.3,0,5,80,1
1257,10/11/2024,Springfield,1103,Home Catering,Self Delivery,11.44,185.75,35,4.3,0,4,44,0
1258,10/01/2024,Portland,4101,Home Catering,Pickup,7.83,95.06,23,4.6,1,2,9,3
1259,01/10/2024,Lowell,1852,Home Catering,Self Delivery,4.69,137.48,20,3.6,0,0,59,1
1260,04/16/2024,Providence,2903,Home Catering,Self Delivery,7.99,70.56,43,3.1,0,0,49,1
1261,10/22/2024,Boston,2118,Home Catering,Pickup,13.39,102.45,63,4.2,1,5,22,3
1262,06/18/2024,Manchester,3103,Home Catering,Self Delivery,7.43,167.7,88,3.0,1,6,21,1
1263,06/30/2024,Boston,2118,Home Catering,Self Delivery,10.49,176.73,49,3.0,0,1,54,1
1264,02/03/2024,Concord,3301,Home Catering,Pickup,7.2,155.52,86,3.6,0,2,79,0
1265,03/17/2024,Lowell,1852,Home Catering,Pickup,12.56,101.67,81,4.2,1,5,46,5
1266,05/23/2024,Portland,4101,Home Catering,Self Delivery,3.44,32.0,68,3.2,1,4,46,3
1267,01/16/2024,Providence,2903,Home Catering,Self Delivery,5.28,99.12,58,3.6,1,3,49,4
1268,06/22/2024,Boston,2118,Home Catering,Pickup,2.66,76.08,84,3.6,1,2,54,1
1269,07/11/2024,Nashua,3060,Home Catering,Pickup,4.46,145.32,66,3.0,0,0,26,1
1270,09/30/2024,Worcester,1608,Home Catering,Pickup,5.72,81.95,30,3.5,1,4,21,2
1271,03/25/2024,Worcester,1608,Home Catering,Self Delivery,12.38,151.75,74,4.0,0,5,45,2
1272,10/19/2024,Providence,2903,Home Catering,Self Delivery,12.11,172.01,33,3.9,0,2,56,0
1273,07/18/2024,Boston,2118,Home Catering,Self Delivery,10.63,100.94,84,5.0,0,3,77,0
1274,04/05/2024,Worcester,1608,Home Catering,Self Delivery,10.22,67.52,52,4.1,1,7,50,5
1275,02/29/2024,Lowell,1852,Home Catering,Pickup,14.57,113.05,86,4.4,1,5,42,6
1276,06/06/2024,Worcester,1608,Home Catering,Pickup,11.12,50.46,35,3.9,0,3,49,1
1277,06/10/2024,Lowell,1852,Home Catering,Self Delivery,9.26,110.12,46,4.1,0,1,32,0
1278,01/17/2024,Cambridge,2139,Home Catering,Self Delivery,8.05,63.23,48,4.8,1,3,63,1
1279,05/19/2024,Springfield,1103,Home Catering,Self Delivery,7.74,91.67,89,4.0,0,4,70,0
1280,07/30/2024,Portland,4101,Home Catering,Self Delivery,8.49,185.9,28,3.4,0,1,12,0
1281,02/14/2024,Manchester,3103,Home Catering,Self Delivery,12.1,144.33,21,4.2,1,3,28,3
1282,09/11/2024,Boston,2118,Home Catering,Pickup,12.16,193.7,47,3.1,0,3,36,2
1283,05/01/2024,Portland,4101,Home Catering,Self Delivery,7.1,75.54,89,3.2,0,4,52,2
1284,07/09/2024,Lowell,1852,Home Catering,Pickup,6.01,49.15,37,3.6,0,1,33,2
1285,08/19/2024,Portland,4101,Home Catering,Self Delivery,5.16,52.59,28,3.5,0,2,59,0
1286,06/03/2024,Portland,4101,Home Catering,Self Delivery,2.85,33.03,36,4.5,1,3,55,0
1287,04/20/2024,Concord,3301,Home Catering,Self Delivery,9.72,45.19,44,4.9,0,2,51,1
1288,09/25/2024,Concord,3301,Home Catering,Pickup,14.96,37.5,24,4.8,0,1,40,1
1289,06/03/2024,Lowell,1852,Home Catering,Self Delivery,5.08,35.24,63,3.8,0,1,42,1
1290,03/30/2024,Cambridge,2139,Home Catering,Pickup,4.27,153.43,89,3.4,0,3,38,0
1291,02/27/2024,Boston,2118,Home Catering,Self Delivery,1.19,62.34,67,4.5,0,0,67,0
1292,07/10/2024,Lowell,1852,Home Catering,Pickup,6.7,85.41,70,5.0,1,3,66,1
1293,01/20/2024,Salem,1970,Home Catering,Self Delivery,12.6,99.3,64,3.2,0,1,44,0
1294,04/13/2024,Portland,4101,Home Catering,Pickup,8.75,172.54,76,3.0,0,1,90,0
1295,02/17/2024,Worcester,1608,Home Catering,Self Delivery,3.86,50.25,72,3.5,1,7,28,5
1296,08/15/2024,Cambridge,2139,Home Catering,Pickup,12.31,66.43,62,4.5,1,3,80,2
1297,09/16/2024,Salem,1970,Home Catering,Self Delivery,10.37,187.85,40,4.0,0,2,42,1
1298,01/13/2024,Lowell,1852,Home Catering,Self Delivery,14.63,107.08,33,3.8,1,4,9,2
1299,09/04/2024,Worcester,1608,Home Catering,Self Delivery,5.68,179.2,65,4.5,1,4,63,1
1300,09/13/2024,Springfield,1103,Home Catering,Pickup,10.91,152.68,28,4.2,0,0,64,0
1301,03/19/2024,Springfield,1103,Home Catering,Self Delivery,1.44,152.35,45,4.6,1,3,40,4
1302,04/07/2024,Portland,4101,Home Catering,Self Delivery,9.32,40.01,36,3.9,1,3,32,3
1303,06/23/2024,Concord,3301,Home Catering,Self Delivery,3.17,94.64,73,3.2,0,7,49,2
1304,09/04/2024,Springfield,1103,Home Catering,Self Delivery,13.63,102.8,85,4.2,0,3,44,1
1305,09/25/2024,Portland,4101,Home Catering,Pickup,11.38,177.94,88,3.9,0,2,48,1
1306,06/07/2024,Providence,2903,Home Catering,Self Delivery,9.71,74.44,44,3.9,0,4,76,0
1307,06/16/2024,Portland,4101,Home Catering,Self Delivery,13.83,97.6,54,3.2,0,2,58,1
1308,03/14/2024,Worcester,1608,Home Catering,Pickup,9.06,154.04,50,4.9,1,2,52,4
1309,02/20/2024,Lowell,1852,Home Catering,Pickup,3.53,100.45,24,4.6,1,3,50,1
1310,09/21/2024,Lowell,1852,Home Catering,Self Delivery,9.79,54.59,73,4.9,0,0,53,0
1311,03/08/2024,Boston,2118,Home Catering,Self Delivery,10.86,49.85,82,4.3,0,0,31,1
1312,04/15/2024,Nashua,3060,Home Catering,Self Delivery,2.67,153.97,89,4.8,1,3,37,3
1313,01/19/2024,Salem,1970,Home Catering,Self Delivery,2.62,79.02,21,4.7,1,4,0,3
1314,08/23/2024,Providence,2903,Home Catering,Self Delivery,4.27,89.61,46,4.4,1,6,38,2
1315,07/17/2024,Nashua,3060,Home Catering,Self Delivery,10.24,70.27,61,3.3,0,4,38,4
1316,09/24/2024,Boston,2118,Home Catering,Pickup,9.75,123.06,59,5.0,0,2,66,1
1317,02/29/2024,Manchester,3103,Home Catering,Self Delivery,11.05,150.68,78,3.1,0,2,49,1
1318,01/03/2024,Concord,3301,Home Catering,Pickup,1.26,35.16,25,3.6,1,8,41,5
1319,06/08/2024,Boston,2118,Home Catering,Self Delivery,10.3,131.26,32,3.4,1,4,6,2
1320,01/23/2024,Springfield,1103,Home Catering,Pickup,9.71,41.42,26,4.1,1,3,43,3
1321,02/14/2024,Concord,3301,Home Catering,Self Delivery,11.39,103.14,42,4.7,0,1,16,2
1322,06/19/2024,Concord,3301,Home Catering,Self Delivery,5.57,80.28,73,4.8,1,2,30,1
1323,08/27/2024,Manchester,3103,Home Catering,Self Delivery,5.7,106.36,31,4.7,0,1,51,1
1324,01/24/2024,Lowell,1852,Home Catering,Self Delivery,13.97,77.91,40,4.8,1,3,80,1
1325,02/22/2024,Springfield,1103,Home Catering,Pickup,3.47,177.71,80,4.1,1,4,62,1
1326,09/23/2024,Boston,2118,Home Catering,Self Delivery,7.36,132.75,38,4.6,0,0,60,0
1327,06/08/2024,Worcester,1608,Home Catering,Self Delivery,8.42,198.7,29,4.5,1,2,34,5
1328,01/12/2024,Boston,2118,Home Catering,Self Delivery,10.75,180.84,42,4.2,1,5,30,3
1329,10/22/2024,Concord,3301,Home Catering,Self Delivery,11.5,38.42,22,4.7,1,5,19,6
1330,06/08/2024,Springfield,1103,Home Catering,Self Delivery,11.57,70.94,62,4.0,0,3,63,1
1331,04/17/2024,Springfield,1103,Home Catering,Self Delivery,1.64,79.13,88,4.3,1,1,27,1
1332,06/13/2024,Boston,2118,Home Catering,Pickup,13.03,138.36,84,4.0,0,3,71,0
1333,04/12/2024,Worcester,1608,Home Catering,Self Delivery,7.39,32.54,21,3.0,0,2,52,0
1334,04/08/2024,Worcester,1608,Home Catering,Self Delivery,3.1,81.83,38,3.9,0,5,71,1
1335,05/26/2024,Portland,4101,Home Catering,Self Delivery,7.3,178.77,36,4.7,0,1,79,0
1336,05/21/2024,Nashua,3060,Home Catering,Self Delivery,4.05,47.48,82,3.4,0,3,16,2
1337,09/29/2024,Worcester,1608,Home Catering,Self Delivery,4.05,128.01,46,3.7,1,3,43,1
1338,06/12/2024,Lowell,1852,Home Catering,Self Delivery,10.15,111.59,59,4.8,1,4,22,4
1339,08/13/2024,Springfield,1103,Home Catering,Self Delivery,7.78,144.78,35,4.9,0,2,18,1
1340,03/01/2024,Worcester,1608,Home Catering,Self Delivery,13.88,195.38,36,3.8,0,2,39,0
1341,05/19/2024,Providence,2903,Home Catering,Self Delivery,12.08,161.31,20,3.4,0,1,108,0
1342,03/17/2024,Lowell,1852,Home Catering,Self Delivery,2.92,133.43,60,4.5,0,0,72,0
1343,03/21/2024,Springfield,1103,Home Catering,Pickup,12.19,166.41,86,4.0,0,2,88,2
1344,05/20/2024,Providence,2903,Home Catering,Self Delivery,8.36,159.81,82,3.3,0,2,71,1
1345,02/28/2024,Concord,3301,Home Catering,Self Delivery,6.27,194.87,66,4.0,0,1,45,0
1346,01/08/2024,Worcester,1608,Home Catering,Pickup,3.11,92.74,62,3.8,1,5,37,3
1347,10/13/2024,Salem,1970,Home Catering,Self Delivery,2.7,84.87,65,4.6,1,7,51,4
1348,09/20/2024,Salem,1970,Home Catering,Self Delivery,8.81,84.22,48,4.6,1,2,58,2
1349,02/22/2024,Providence,2903,Home Catering,Pickup,8.33,150.48,52,3.5,1,2,38,2
1350,04/15/2024,Lowell,1852,Home Catering,Pickup,12.83,131.22,33,4.0,0,2,29,0
1351,10/04/2024,Worcester,1608,Home Catering,Self Delivery,13.99,87.71,53,4.4,0,1,120,1
1352,06/28/2024,Providence,2903,Home Catering,Pickup,5.83,140.63,74,3.6,1,2,52,1
